"","Movie_Title","Action","Animation","Mystery","Comedy","Drama","Family","Horror","Romance","Thriller","Adventure","SciFi"
"779","Aisha",0,0,0,1,1,0,0,1,0,0,0
"780","My Friend Pinto",0,0,0,1,1,0,0,0,0,0,0
"781","Vaada Raha... I Promise",0,0,0,0,1,0,0,0,0,0,0
"782","Tum Mile",0,0,0,0,1,0,0,1,0,0,0
"783","Paa",0,0,0,1,1,0,0,0,0,0,0
"784","Patiala House",0,0,0,1,1,0,0,0,0,0,0
"785","Aao Wish Karein",0,0,0,1,1,0,0,0,0,0,0
"786","Knock Out",1,0,0,0,1,0,0,0,0,0,0
"787","Let's Dance",0,0,0,0,1,0,0,0,0,0,0
"788","Golmaal 3",1,0,0,1,0,0,0,0,0,0,0
"789","Ra.One",1,0,0,0,0,0,0,0,0,1,1
"790","Zindagi Na Milegi Dobara",0,0,0,1,1,0,0,0,0,1,0
"791","U, Bomsi n Me",0,0,0,1,0,0,0,0,0,0,0
"792","Accident on Hill Road",0,0,0,0,1,0,0,0,1,0,0
"793","Tees Maar Khan",0,0,0,1,1,0,0,0,0,0,0
"794","Housefull",0,0,0,1,0,0,0,0,0,0,0
"795","Striker",0,0,0,0,1,0,0,0,0,0,0
"796","Atithi Tum Kab Jaoge?",0,0,0,1,1,0,0,0,0,0,0
"797","Break Ke Baad",0,0,0,1,1,0,0,1,0,0,0
"798","Yeh Hai Malegaon Ka Superman",0,0,0,1,0,1,0,0,0,0,0
"799","World Cupp 2011",0,0,0,0,1,0,0,0,0,0,0
"800","Chase",1,0,0,0,1,0,0,0,0,0,0
"801","Shola: Fire of Love",1,0,0,0,1,0,0,0,0,0,0
"802","Click",0,0,1,0,1,0,0,0,0,0,0
"803","Shaapit: The Cursed",1,0,0,0,1,0,1,0,0,0,0
"804","Badmaa$h Company",0,0,0,1,1,0,0,0,0,0,0
"805","Jashnn: The Music Within",0,0,0,0,1,0,0,1,0,0,0
"806","Toh Baat Pakki!",0,0,0,1,1,0,0,0,0,0,0
"807","Zokkomon",1,0,0,0,1,0,0,0,0,1,0
"808","Aakhari Decision",1,0,0,0,1,0,0,0,1,0,0
"809","Lafangey Parindey",0,0,0,0,1,0,0,1,0,0,0
"810","Lava Kusa: The Warrior Twins",0,1,0,0,0,0,0,0,0,0,0
"811","Muskurake Dekh Zara",0,0,0,1,0,0,1,1,0,0,0
"812","Mittal v/s Mittal",0,0,0,0,1,0,0,0,0,0,0
"813","City of Gold - Mumbai 1982: Ek Ankahee Kahani",0,0,0,0,1,0,0,0,0,0,0
"814","LSD: Love, Sex Aur Dhokha",0,0,0,1,1,0,0,0,0,0,0
"815","Prem Kaa Game",0,0,0,1,1,0,0,0,0,0,0
"816","Wedding Planners",0,0,0,1,1,0,0,1,0,0,0
"817","Rokkk",0,0,1,0,1,0,1,0,0,0,0
"818","Sanam Hum Aapke Hain...",0,0,0,0,1,0,0,1,0,0,0
"819","Phoonk 2",0,0,1,0,1,0,1,0,0,0,0
"820","Idiot Box",0,0,0,1,1,0,0,0,0,0,0
"821","Dum Maaro Dum",1,0,0,0,1,0,0,0,0,0,0
"822","The Japanese Wife",0,0,0,0,1,0,0,1,0,0,0
"823","Bhavnao Ko Samjho",1,0,0,1,1,0,0,0,0,0,0
"824","Dabangg",1,0,0,1,0,0,0,0,0,0,0
"825","Na Ghar Ke Na Ghaat Ke",0,0,0,1,1,0,0,0,0,0,0
"826","Hello Zindagi",0,0,0,0,1,1,0,0,0,0,0
"827","Mausam",0,0,0,0,1,0,0,1,0,0,0
"828","Bumm Bumm Bole",1,0,0,0,1,0,0,0,1,0,0
"829","Ek Second... Jo Zindagi Badal De...",0,0,0,0,1,0,0,1,1,0,0
"830","7 Khoon Maaf",0,0,1,0,1,0,0,0,1,0,0
"831","Tere Bin Laden",0,0,0,1,1,0,0,0,0,0,0
"832","Trump Card",1,0,1,0,1,0,0,0,0,0,0
"833","Sahi Dhandhe Galat Bande",1,0,0,1,1,0,0,0,0,0,0
"834","Kya Yahi Sach Hai",0,0,0,0,1,0,0,0,1,0,0
"835","Soch Lo",1,0,0,0,1,0,0,0,0,0,0
"836","Bird Idol",0,1,0,0,0,0,0,0,0,0,0
"837","Kajraare",0,0,0,0,1,0,0,1,0,0,0
"838","Musaa: The Most Wanted",1,0,0,0,0,0,0,0,1,0,0
"839","Swaha: Life Beyond Superstition",0,0,0,0,1,0,1,0,0,0,0
"840","Khelein Hum Jee Jaan Sey",1,0,0,0,1,0,0,0,0,0,0
"841","Udaan",0,0,0,0,1,0,0,0,0,0,0
"842","Trapped in Tradition: Rivaaz",0,0,0,0,1,0,0,0,1,0,0
"843","Mr. Singh/Mrs. Mehta",0,0,0,0,1,0,0,0,0,0,0
"844","The Film Emotional Atyachar",0,0,0,1,1,0,0,0,0,0,0
"845","Help",0,0,0,0,1,0,1,0,1,0,0
"846","Turning 30!!!",0,0,0,1,1,0,0,1,0,0,0
"847","F.A.L.T.U",0,0,0,1,1,0,0,0,0,0,0
"848","Bhindi Baazaar",0,0,0,0,1,0,0,0,1,0,0
"849","I Hate Luv Storys",0,0,0,1,1,0,0,1,0,0,0
"850","Daayen Ya Baayen",0,0,0,1,1,1,0,0,0,0,0
"851","Hello Hum Lallann Bol Rahe Hain",0,0,0,1,1,0,0,0,0,0,0
"852","Kushti",0,0,0,1,0,0,0,0,0,0,0
"853","I Am",0,0,0,0,0,1,0,0,0,0,0
"854","Tanu Weds Manu",0,0,0,1,1,0,0,1,0,0,0
"855","Tere Mere Phere",0,0,0,1,1,0,0,1,0,0,0
"856","Ek Main Aur Ekk Tu",0,0,0,1,1,0,0,1,0,0,0
"857","Tezz",1,0,0,0,1,0,0,0,0,0,0
"858","Aakrosh",1,0,0,0,1,0,0,0,0,0,0
"859","Ready",0,0,0,1,0,0,0,1,0,0,0
"860","Do Dooni Chaar",0,0,0,1,1,0,0,0,0,0,0
"861","Thank You",0,0,0,1,1,0,0,1,0,0,0
"862","Dil Toh Baccha Hai Ji",0,0,0,1,1,0,0,1,0,0,0
"863","Bol Bachchan",0,0,0,1,0,0,0,0,0,0,0
"864","Bodyguard",0,0,0,0,0,0,0,1,0,0,0
"865","No One Killed Jessica",0,0,0,0,1,0,0,0,1,0,0
"866","Khichdi: The Movie",0,0,0,1,1,1,0,0,0,0,0
"867","Payback",1,0,0,0,1,0,0,0,0,0,0
"868","Chitkabrey",0,0,1,0,1,0,0,0,1,0,0
"869","Benny and Babloo",0,0,0,1,1,0,0,0,0,0,0
"870","Dus Tola",0,0,0,1,1,0,0,0,0,0,0
"871","Mere Brother Ki Dulhan",0,0,0,1,1,0,0,1,0,0,0
"872","Dunno Y Na Jaane Kyun...",0,0,0,0,1,0,0,1,0,0,0
"873","Ramayana: The Epic",0,1,0,0,0,0,0,0,0,0,0
"874","Life Express",0,0,0,0,1,0,0,0,0,0,0
"875","Crook: It's Good to Be Bad",1,0,0,0,1,0,0,0,1,0,0
"876","Yeh Saali Zindagi",0,0,0,0,1,0,0,0,1,0,0
"877","Bachao - Inside Bhoot Hai...",0,0,0,0,0,0,1,0,0,0,0
"878","Game",1,0,0,0,1,0,0,0,0,0,0
"879","Phas Gaye Re Obama",0,0,0,1,0,0,0,0,0,0,0
"880","Shahrukh Bola 'Khoobsurat Hai Tu'... And She Believed in It",0,0,0,1,1,0,0,0,0,0,0
"881","Yamla Pagla Deewana",1,0,0,1,1,0,0,0,0,0,0
"882","Love You to Death",0,0,0,1,0,0,0,0,0,0,0
"883","Isi Life Mein...!",0,0,0,1,1,0,0,1,0,0,0
"884","Players",1,0,0,0,0,0,0,0,1,0,0
"885","Chittagong",1,0,0,0,1,0,0,0,0,0,0
"886","Talaash",0,0,1,0,1,0,0,0,0,0,0
"887","My Friend Ganesha 3",0,1,0,1,1,0,0,0,0,0,0
"888","Yeh Faasley",0,0,1,0,1,0,0,0,0,0,0
"889","Khap",0,0,0,0,1,0,0,0,1,0,0
"890","9 Eleven",0,0,0,0,0,0,0,0,1,0,0
"891","Bhoot and Friends",1,1,0,0,0,0,0,0,0,1,0
"892","Kaalo",1,0,0,0,1,0,1,0,0,0,0
"893","Utt Pataang",0,0,0,1,1,0,0,0,0,0,0
"894","Aashiqui.in",0,0,0,0,1,0,0,1,0,0,0
"895","Diary of a Butterfly",0,0,0,0,1,0,0,0,0,0,0
"896","Kahaani",0,0,1,0,1,0,0,0,1,0,0
"897","United Six",1,0,0,0,1,0,0,0,1,0,0
"898","Angel",1,0,0,0,1,0,0,0,0,0,0
"899","Hostel",1,0,0,0,1,0,0,0,0,0,0
"900","Shagird",1,0,0,0,1,0,0,0,0,0,0
"901","Rascals",1,0,0,1,0,0,0,0,0,0,0
"902","Dhoom: 3",1,0,0,0,0,0,0,0,1,0,0
"903","Kaccha Limboo",0,0,0,1,0,1,0,0,0,0,0
"904","Shaitan",1,0,0,0,1,0,0,0,0,0,0
"905","RockStar",0,0,0,0,0,0,0,0,0,0,0
"906","Chillar Party",0,0,0,1,1,1,0,0,0,0,0
"907","U R My Jaan",0,0,0,0,0,0,0,1,0,0,0
"908","Aarakshan",0,0,0,0,1,0,0,0,1,0,0
"909","Agneepath",1,0,0,0,1,0,0,0,0,0,0
"910","Qasam Se Qasam Se",0,0,0,0,0,0,0,1,0,0,0
"911","Teen Thay Bhai",0,0,0,1,1,0,0,0,0,0,0
"912","Bbuddah Hoga Terra Baap",1,0,0,0,1,0,0,0,0,0,0
"913","Love Breakups Zindagi",0,0,0,1,1,0,0,1,0,0,0
"914","404: Error Not Found",0,0,1,0,1,0,0,0,1,0,0
"915","Chalo Dilli",0,0,0,1,1,0,0,0,0,0,0
"916","Satrangee Parachute",0,0,0,1,1,1,0,0,0,0,0
"917","Haunted - 3D",0,0,1,0,0,0,1,0,1,0,0
"918","Monica",0,0,0,0,1,0,0,0,1,0,0
"919","Ragini MMS",0,0,1,0,1,0,1,0,0,0,0
"920","Once Upon a Time in Mumbai Dobaara!",1,0,0,0,1,0,0,0,0,0,0
"921","Ye Stupid Pyar",0,0,0,0,0,0,0,1,0,0,0
"922","Masti Express",0,0,0,1,1,0,0,0,0,0,0
"923","Vikalp",0,0,1,0,1,0,0,0,0,0,0
"924","Mumbai Mast Kallander",1,0,0,1,0,0,0,0,0,0,0
"925","Tum Hi To Ho...",0,0,1,0,1,0,0,0,1,0,0
"926","Men Will Be Men",0,0,0,1,0,0,0,0,0,0,0
"927","Bengaloored",0,0,0,0,1,0,0,1,0,0,0
"928","The Camp",0,0,0,0,1,0,0,0,0,1,0
"929","Shor in the City",0,0,0,0,1,0,0,0,0,0,0
"930","5ters: Castle of Dark Master",1,0,0,0,0,0,0,0,0,1,0
"931","A Strange Love Story",0,0,0,0,1,0,0,0,0,0,0
"932","Joker",0,0,0,1,0,0,0,0,0,0,1
"933","Luv Ka the End",0,0,0,1,1,0,0,0,0,0,0
"934","Murder 2",1,0,0,0,1,0,0,0,0,0,0
"935","Khuda Kasam",1,0,0,0,1,0,0,0,0,0,0
"936","Queens! Destiny of Dance",0,0,0,0,0,0,0,0,0,0,0
"937","Pyaar Ka Punchnama",0,0,0,1,1,0,0,1,0,0,0
"938","Mallika",0,0,1,0,1,0,1,0,0,0,0
"939","Delhi Belly",0,0,0,1,1,0,0,0,0,0,0
"940","Nakshatra",0,0,1,0,1,0,0,0,0,0,0
"941","Always Kabhi Kabhi",0,0,0,1,1,0,0,0,0,0,0
"942","Vroom",1,0,0,1,0,0,0,0,0,0,0
"943","Bheja Fry 2",0,0,0,1,1,0,0,0,0,0,0
"944","Soundtrack",0,0,0,0,1,0,0,0,0,0,0
"945","Kucch Luv Jaisaa",0,0,0,0,1,0,0,0,1,0,0
"946","Bin Bulaye Baraati",1,0,0,1,0,0,0,0,0,0,0
"947","Impatient Vivek",0,0,0,1,1,0,0,1,0,0,0
"948","Singham",1,0,0,0,1,0,0,0,0,0,0
"949","The Waiting Room",0,0,1,0,1,0,0,0,0,0,0
"950","Heroine",0,0,0,0,1,0,0,0,0,0,0
"951","The Dirty Picture",0,0,0,1,1,0,0,0,0,0,0
"952","Gangs of Wasseypur",1,0,0,0,1,0,0,0,0,0,0
"953","Ladies vs. Ricky Bahl",0,0,0,1,1,0,0,0,0,0,0
"954","Ata Pata Lapatta",0,0,0,1,0,0,0,0,0,0,0
"955","Good Luck!",0,0,0,1,1,0,0,0,0,0,0
"956","Tell Me O Kkhuda",1,0,0,0,1,0,0,0,0,0,0
"957","Love Express",0,0,0,1,1,0,0,0,0,0,0
"958","Suno Na.. Ek Nanhi Aawaz",0,0,0,0,1,0,0,0,0,0,0
"959","Chala Mussaddi - Office Office",0,0,0,1,1,0,0,0,0,0,0
"960","Gandhi to Hitler",0,0,0,0,1,0,0,0,0,0,0
"961","Housefull 2",0,0,0,1,0,0,0,1,0,0,0
"962","Dekh Bhai Dekh: Laughter Behind Darkness",0,0,0,1,1,0,0,0,0,0,0
"963","Desi Boyz",0,0,0,1,1,0,0,0,0,0,0
"964","Ishkq in Paris",0,0,0,1,0,0,0,1,0,0,0
"965","Chal Chalein",0,0,0,0,1,0,0,0,0,0,0
"966","Force",1,0,0,0,1,0,0,0,0,0,0
"967","Toss: A Flip of Destiny",0,0,0,0,1,0,0,0,1,0,0
"968","Aamras: The Sweet Taste of Friendship",0,0,0,0,1,0,0,0,0,0,0
"969","Bachelor Party",0,0,0,1,1,0,0,0,0,0,0
"970","Cycle Kick",0,0,0,0,1,0,0,0,0,0,0
"971","Not a Love Story",0,0,0,0,1,0,0,0,1,0,0
"972","Ashok Chakra: Tribute to Real Heroes",1,0,0,0,0,0,0,0,0,0,0
"973","Bubble Gum",0,0,0,0,1,0,0,0,0,0,0
"974","Aagaah: The Warning",0,0,0,0,1,0,1,0,1,0,0
"975","Ek Tha Tiger",1,0,0,0,0,0,0,1,1,0,0
"976","Phhir",0,0,1,0,1,0,0,1,0,0,0
"977","Kyaa Super Kool Hain Hum",0,0,0,1,0,0,0,0,0,0,0
"978","Stand By",0,0,0,0,1,0,0,0,1,0,0
"979","Shabri",1,0,0,0,1,0,0,0,0,0,0
"980","Hair is Falling: A Serious Comedy Film",0,0,0,1,1,0,0,0,0,0,0
"981","Aazaan",1,0,1,0,1,0,0,0,0,0,0
"982","Hum Tum Shabana",0,0,0,1,1,0,0,0,0,0,0
"983","Hum Do Anjaane",1,0,0,0,1,0,0,0,0,0,0
"984","Mod",0,0,0,0,1,0,0,1,1,0,0
"985","Jaana Pehchana",0,0,0,0,1,0,0,0,0,0,0
"986","Mujhse Fraaandship Karoge",0,0,0,1,1,0,0,1,0,0,0
"987","Maruti Mera Dosst",0,1,0,0,1,0,0,0,0,1,0
"988","Kya Dilli Kya Lahore",0,0,0,0,1,0,0,0,0,0,0
"989","I, Me aur Main",0,0,0,0,1,0,0,0,0,0,0
"990","London Paris New York",0,0,0,0,0,0,0,1,0,0,0
"991","Lottery",0,0,1,0,1,0,0,0,0,0,0
"992","Shortcut Romeo",1,0,0,0,0,0,0,1,0,0,0
"993","Jugaad",0,0,0,1,1,0,0,0,0,0,0
"994","Mummy Punjabi: Superman Ki Bhi Maa!!",0,0,0,1,1,0,0,0,0,0,0
"995","Shanghai",0,0,0,0,0,0,0,0,1,0,0
"996","Saheb Biwi Aur Gangster",1,0,0,0,1,0,0,0,0,0,0
"997","Rowdy Rathore",1,0,0,1,0,0,0,0,0,0,0
"998","Barfi!",0,0,0,1,1,0,0,0,0,1,0
"999","Jo Dooba So Paar: It's Love in Bihar!",0,0,0,1,1,0,0,0,0,0,0
"1000","Inkaar",0,0,0,0,1,0,0,1,0,0,0
"1001","Hum Hai Raahi CAR Ke",0,0,0,0,0,0,0,1,0,1,0
"1002","Miley - Naa Miley - Hum",0,0,0,1,1,0,0,1,0,0,0
"1003","Matru ki Bijlee ka Mandola",0,0,0,1,1,0,0,0,0,0,0
"1004","Shakal Pe Mat Ja",0,0,0,1,1,0,0,0,0,0,0
"1005","Chennai Express",1,0,0,1,0,0,0,1,0,0,0
"1006","Dabangg 2",1,0,0,1,1,0,0,0,0,0,0
"1007","Jo Hum Chahein",0,0,0,0,1,0,0,1,0,0,0
"1008","Ferrari Ki Sawaari",0,0,0,0,0,1,0,0,0,0,0
"1009","Ekk Deewana Tha",0,0,0,0,0,0,0,1,0,0,0
"1010","Tere Naal Love Ho Gaya",0,0,0,1,0,0,0,1,0,0,0
"1011","Lanka",1,0,0,0,1,0,0,0,0,0,0
"1012","3 Nights 4 Days",0,0,0,0,0,0,0,1,0,0,0
"1013","Raaz 3: The Third Dimension",0,0,0,0,0,0,1,1,1,0,0
"1014","Koi Hai",0,0,0,0,1,0,1,0,0,0,0
"1015","Yeh Jo Mohabbat Hai",0,0,0,0,1,0,0,0,0,0,0
"1016","Zindagi Tere Naam",0,0,0,0,0,0,0,1,0,0,0
"1017","Khiladi 786",1,0,0,1,0,0,0,0,0,0,0
"1018","Cocktail",0,0,0,1,1,0,0,1,0,0,0
"1019","Student of the Year",0,0,0,1,0,0,0,1,0,0,0
"1020","Ghost",0,0,0,0,0,0,1,0,0,0,0
"1021","Jab Tak Hai Jaan",0,0,0,0,1,0,0,1,0,0,0
"1022","Yeh Jawaani Hai Deewani",0,0,0,0,1,0,0,1,0,0,0
"1023","Son of Sardaar",1,0,0,1,0,0,0,1,0,0,0
"1024","English Vinglish",0,0,0,1,1,1,0,0,0,0,0
"1025","Hansa",0,0,0,0,1,0,0,0,0,0,0
"1026","Chaalis Chauraasi",0,0,0,1,0,0,0,0,0,0,0
"1027","From Sydney with Love",0,0,0,1,0,0,0,1,0,0,0
"1028","Department",1,0,0,0,0,0,0,0,0,0,0
"1029","Luv Shuv Tey Chicken Khurana",0,0,0,1,0,0,0,0,0,0,0
"1030","Unforgettable",0,0,0,0,1,0,0,1,0,0,0
"1031","Shirin Farhad Ki Toh Nikal Padi",0,0,0,0,0,0,0,1,0,0,0
"1032","Gali Gali Chor Hai",0,0,0,0,1,0,0,0,0,0,0
"1033","Login",0,0,0,0,1,0,0,0,1,0,0
"1034","Staying Alive",0,0,0,0,1,0,0,0,0,0,0
"1035","Daal Mein kuch kaala hai",0,0,0,1,0,0,0,0,0,0,0
"1036","Station",0,0,0,0,1,0,0,0,1,0,0
"1037","Chaar Din Ki Chandni",0,0,0,1,0,0,0,1,0,0,0
"1038","Jodi Breakers",0,0,0,1,0,0,0,1,0,0,0
"1039","Maharana Pratap: The First Freedom Fighter",1,0,0,0,0,0,0,0,0,0,0
"1040","Aashiqui 2",0,0,0,0,1,0,0,0,0,0,0
"1041","Chakradhaar",1,0,0,0,0,0,0,0,0,0,0
"1042","Machhli Jal Ki Rani Hai",0,0,0,0,0,0,1,0,0,0,0
"1043","Myoho",0,0,0,0,1,0,0,0,0,0,0
"1044","Kai po che!",0,0,0,0,1,0,0,0,0,0,0
"1045","Issaq",0,0,0,0,1,0,0,0,0,0,0
"1046","Goliyon Ki Rasleela Ram-Leela",0,0,0,0,1,0,0,1,0,0,0
"1047","Main Aur Mr. Riight",0,0,0,1,0,0,0,1,0,0,0
"1048","Identity Card",0,0,0,1,1,0,0,0,0,0,1
"1049","1920: Evil Returns",0,0,0,0,1,0,1,1,0,0,0
"1050","Baat Bann Gayi",0,0,0,1,0,0,0,1,0,0,0
"1051","3 Bachelors",0,0,0,1,0,0,0,1,0,0,0
"1052","Listen... Amaya",0,0,0,0,1,0,0,0,0,0,0
"1053","Lootera",0,0,0,0,1,0,0,1,0,0,0
"1054","Tutiya Dil",0,0,0,0,0,0,0,1,0,0,0
"1055","Jism 2",0,0,0,0,1,0,0,1,1,0,0
"1056","Table No. 21",0,0,0,0,0,0,0,0,1,1,0
"1057","Mere Dost Picture Abhi Baaki Hai",0,0,0,1,0,0,0,0,0,0,0
"1058","Siyaah..",0,0,0,0,0,0,1,0,0,0,0
"1059","Shudra the Rising",0,0,0,0,0,0,0,0,0,0,0
"1060","Cheenti Cheenti Bang Bang",0,1,0,0,0,1,0,0,0,0,0
"1061","Aalaap",0,0,0,0,0,0,0,0,0,0,1
"1062","2 Nights in Soul Valley",0,0,1,0,0,0,1,0,0,1,0
"1063","Blood Money",1,0,0,0,1,0,0,0,1,0,0
"1064","Ghanchakkar",0,0,0,1,0,0,0,0,1,0,0
"1065","Challo Driver",0,0,0,1,0,0,0,0,0,0,0
"1066","Future to Bright Hai Ji",0,0,0,0,1,0,0,0,0,0,0
"1067","Aiyyaa",0,0,0,1,0,0,0,0,0,0,0
"1068","Rush",0,0,0,0,0,0,0,0,1,0,0
"1069","Bumboo",0,0,0,1,0,0,0,0,0,0,0
"1070","Gori Tere Pyaar Mein",0,0,0,1,0,0,0,1,0,0,0
"1071","Satyagraha",0,0,0,0,1,0,0,0,0,0,0
"1072","Kamaal Dhamaal Malamaal",0,0,0,1,0,0,0,0,0,0,0
"1073","Riyasat",0,0,0,0,0,0,0,0,0,0,0
"1074","Chakravyuh",0,0,0,0,1,0,0,0,1,0,0
"1075","Jeena Hai Toh Thok Daal",0,0,0,0,1,0,0,0,0,0,0
"1076","Shootout at Wadala",1,0,0,0,0,0,0,0,0,0,0
"1077","Second Marriage Dot Com",0,0,0,0,1,0,0,0,0,0,0
"1078","Born to Hate... Destined to Love",1,0,0,0,1,0,0,1,0,0,0
"1079","Milta Hai Chance by Chance",0,0,0,1,0,0,0,0,0,0,0
"1080","Singham Returns",1,0,0,0,0,0,0,0,0,0,0
"1081","Hate Story",0,0,0,0,0,0,0,0,1,0,0
"1082","Sons of Ram",0,1,0,0,1,0,0,0,0,0,0
"1083","Tamanchey",0,0,0,0,0,0,0,1,0,0,0
"1084","Vicky Donor",0,0,0,1,0,0,0,1,0,0,0
"1085","Bandook",0,0,0,0,0,0,0,0,1,0,0
"1086","Jannat 2",0,0,0,0,1,0,0,0,1,0,0
"1087","ABCD (Any Body Can Dance)",0,0,0,0,0,0,0,0,0,0,0
"1088","Krishna Aur Kans",1,1,0,0,0,0,0,0,0,1,0
"1089","Mere Dad Ki Maruti",0,0,0,1,0,0,0,0,0,0,0
"1090","Life Ki Toh Lag Gayi",0,0,0,1,0,0,0,0,0,0,0
"1091","Love Recipe",0,0,0,1,0,0,0,0,0,0,0
"1092","Chor chor super chor",0,0,0,1,1,0,0,0,1,0,0
"1093","PK",0,0,0,1,1,0,0,0,0,0,0
"1094","Maximum",0,0,0,0,0,0,0,0,1,0,0
"1095","Nautanki Saala!",0,0,0,1,0,0,0,0,0,0,0
"1096","Chhodo Kal Ki Baatein",0,0,0,0,1,0,0,0,0,0,0
"1097","Himmatwala",1,0,0,1,0,0,0,0,0,0,0
"1098","Cigarette Ki Tarah",0,0,0,0,0,0,0,1,1,0,0
"1099","Bittoo Boss",0,0,0,0,0,0,0,1,0,0,0
"1100","The Lunchbox",0,0,0,0,1,0,0,1,0,0,0
"1101","Janleva 555",0,0,0,0,0,0,0,1,1,0,0
"1102","Mumbai's King",0,0,0,0,1,0,0,0,0,0,0
"1103","Teri Meri Kahaani",0,0,0,0,1,0,0,1,0,0,0
"1104","Bhaag Milkha Bhaag",0,0,0,0,1,0,0,0,0,0,0
"1105","Ajab Gazabb Love",0,0,0,0,0,0,0,1,0,0,0
"1106","Zanjeer",1,0,0,0,0,0,0,0,0,0,0
"1107","Ramaiya Vastavaiya",0,0,0,1,0,1,0,1,0,0,0
"1108","David",1,0,0,0,1,0,0,0,0,0,0
"1109","Raanjhanaa",0,0,0,0,1,0,0,1,0,0,0
"1110","Club 60",0,0,0,0,1,0,0,0,0,0,0
"1111","Saheb Biwi Aur Gangster Returns",1,0,0,0,1,0,0,0,0,0,0
"1112","Chal Pichchur Banate Hain",0,0,0,0,1,0,0,0,0,0,0
"1113","R... Rajkumar",1,0,0,1,0,0,0,1,0,0,0
"1114","Kick",1,0,0,1,0,0,0,1,0,0,0
"1115","2 States",0,0,0,0,1,0,0,1,0,0,0
"1116","Special 26",0,0,0,0,1,0,0,0,1,0,0
"1117","?: A Question Mark",0,0,1,0,0,0,1,0,1,0,0
"1118","Jalpari: The Desert Mermaid",0,0,1,0,1,1,0,0,0,0,0
"1119","Mai",0,0,0,0,1,1,0,0,0,0,0
"1120","Aatma",0,0,0,0,1,0,1,0,1,0,0
"1121","Prague",0,0,1,0,0,0,0,1,1,0,0
"1122","Kismet Love Paisa Dilli",0,0,0,1,0,0,0,0,0,1,0
"1123","Saari Raat",0,0,0,0,1,0,0,0,0,0,0
"1124","Arjun: The Warrior Prince",1,1,0,0,0,0,0,0,0,1,0
"1125","Bloody Isshq",0,0,0,0,0,0,0,1,0,0,0
"1126","3G - A Killer Connection",0,0,0,0,0,0,1,0,1,0,1
"1127","Overtime",0,0,0,0,1,0,0,0,0,0,0
"1128","Bhoot Returns",0,0,0,0,0,0,1,0,0,0,0
"1129","Ek Thi Daayan",0,0,0,0,0,0,1,1,1,0,0
"1130","Rabba Main Kya Karoon",0,0,0,1,0,0,0,1,0,0,0
"1131","Akaash Vani",0,0,0,0,0,0,0,1,0,0,0
"1132","Murder 3",0,0,0,0,0,0,0,0,1,0,0
"1133","Khwaabb",0,0,0,0,1,0,0,1,0,0,0
"1134","Go Goa Gone",1,0,0,1,0,0,0,0,0,1,0
"1135","Singh Saab the Great",1,0,0,0,1,0,0,0,0,0,0
"1136","Rajjo",0,0,0,0,1,0,0,1,0,0,0
"1137","Happy New Year",1,0,0,1,0,0,0,0,0,0,0
"1138","Grand Masti",0,0,0,1,1,0,0,1,0,0,0
"1139","Yamla Pagla Deewana 2",1,0,0,1,1,0,0,0,0,0,0
"1140","Maazii",0,0,0,0,0,0,0,0,1,0,0
"1141","Holiday",1,0,0,0,0,0,0,1,1,0,0
"1142","Rajdhani Express",1,0,0,0,1,0,0,0,1,0,0
"1143","Boss",1,0,0,1,1,0,0,0,0,0,0
"1144","Gulaab Gang",1,0,0,0,1,0,0,0,0,0,0
"1145","Gunday",1,0,0,0,1,0,0,0,0,0,0
"1146","Besharam",0,0,0,1,0,0,0,1,0,0,0
"1147","Mere Haule Dost",0,0,0,1,1,0,0,0,0,0,0
"1148","Ragini MMS 2",0,0,0,0,0,0,1,1,1,0,0
"1149","Sona Spa",0,0,1,0,1,0,0,0,1,0,0
"1150","Lucky Kabootar",0,0,0,1,0,0,0,0,0,0,0
"1151","Pehli Nazar Ka Pyaar",0,0,0,0,0,0,0,1,0,0,0
"1152","Dehraadun Diary",0,0,0,0,0,0,0,0,1,0,0
"1153","Phata Poster Nikhla Hero",1,0,0,1,0,0,0,0,0,0,0
"1154","Jolly LLB",0,0,0,1,1,0,0,0,0,0,0
"1155","Jayantabhai Ki Luv Story",1,0,0,1,0,0,0,1,0,0,0
"1156","Gangoobai",0,0,0,0,1,1,0,0,0,0,0
"1157","Super Nani",0,0,0,0,1,0,0,0,0,0,0
"1158","Rise of the Zombie",0,0,0,0,1,0,1,0,1,0,0
"1159","The Attacks of 26/11",0,0,0,0,1,0,0,0,0,0,0
"1160","Dedh Ishqiya",0,0,0,1,1,0,0,1,0,0,0
"1161","Sulemani Keeda",0,0,0,1,0,0,0,1,0,0,0
"1162","Mumbai 125 KM 3D",0,0,0,0,0,0,1,0,0,0,0
"1163","John Day",0,0,0,0,1,0,0,0,0,0,0
"1164","Rangrezz",1,0,0,0,1,0,0,0,0,1,0
"1165","Total Chaos",0,0,0,1,1,0,0,1,0,0,0
"1166","Main Tera Hero",1,0,0,1,0,0,0,1,0,0,0
"1167","Badlapur Boys",0,0,0,0,1,0,0,0,0,0,0
"1168","Mickey Virus",0,0,0,1,0,0,0,0,1,0,0
"1169","Bombay Talkies",0,0,0,0,1,0,0,0,0,0,0
"1170","Chhota Bheem and the Curse of Damyaan",0,1,0,0,0,0,0,0,0,1,0
"1171","Aurangzeb",1,0,0,0,1,0,0,0,1,0,0
