"","Movie_Title","Action","Animation","Mystery","Comedy","Drama","Family","Horror","Romance","Thriller","Adventure","SciFi"
"2613","Tidal Wave",1,0,0,1,1,0,0,0,1,0,0
"2614","Ben-Hur",0,0,0,0,1,0,0,0,0,1,0
"2615","The Imitation Game",0,0,0,0,1,0,0,0,1,0,0
"2616","Private Benjamin",0,0,0,1,0,0,0,0,0,0,0
"2617","Coal Miner's Daughter",0,0,0,0,1,0,0,0,0,0,0
"2618","Diary of a Wimpy Kid",0,0,0,1,0,1,0,0,0,0,0
"2619","Mama",0,0,0,0,0,0,1,0,0,0,0
"2620","Halloween",0,0,0,0,0,0,1,0,1,0,0
"2621","National Lampoon's Vacation",0,0,0,1,0,0,0,0,0,1,0
"2622","Bad Grandpa",0,0,0,1,0,0,0,0,0,0,0
"2623","The Queen",0,0,0,0,1,0,0,0,0,0,0
"2624","Beetlejuice",0,0,0,1,0,0,0,0,0,0,0
"2625","Why Did I Get Married?",0,0,0,1,1,0,0,0,0,0,0
"2626","Little Women",0,0,0,0,1,1,0,1,0,0,0
"2627","The Woman in Black",0,0,0,0,1,0,1,0,1,0,0
"2628","When a Stranger Calls",0,0,0,0,0,0,1,0,1,0,0
"2629","Big Fat Liar",0,0,0,1,0,1,0,0,0,1,0
"2630","The Deer Hunter",0,0,0,0,1,0,0,0,0,0,0
"2631","Wag the Dog",0,0,0,1,1,0,0,0,0,0,0
"2632","The Lizzie McGuire Movie",0,0,0,1,0,1,0,1,0,1,0
"2633","Snitch",1,0,0,0,1,0,0,0,1,0,0
"2634","Krampus",0,0,0,1,0,0,1,0,0,0,0
"2635","The Faculty",0,0,1,0,0,0,1,0,0,0,1
"2636","What's Love Got to Do with It",0,0,0,0,1,0,0,0,0,0,0
"2637","Cop Land",0,0,0,0,1,0,0,0,1,0,0
"2638","Not Another Teen Movie",0,0,0,1,0,0,0,0,0,0,0
"2639","End of Watch",0,0,0,0,1,0,0,0,1,0,0
"2640","Aloha",0,0,0,1,1,0,0,1,0,0,0
"2641","The Skulls",1,0,0,0,1,0,0,0,1,0,0
"2642","The Theory of Everything",0,0,0,0,1,0,0,1,0,0,0
"2643","Malibu's Most Wanted",0,0,0,1,0,0,0,0,0,0,0
"2644","Where the Heart Is",0,0,0,1,1,0,0,1,0,0,0
"2645","Lawrence of Arabia",0,0,0,0,1,0,0,0,0,1,0
"2646","Halloween II",0,0,0,0,0,0,1,0,0,0,0
"2647","Wild",0,0,0,0,1,0,0,0,0,1,0
"2648","The Last House on the Left",0,0,0,0,0,0,1,0,1,0,0
"2649","The Wedding Date",0,0,0,1,0,0,0,1,0,0,0
"2650","Halloween: Resurrection",0,0,0,1,0,0,1,0,1,0,0
"2651","Clash of the Titans",1,0,0,0,0,0,0,0,0,1,0
"2652","The Princess Bride",0,0,0,0,0,1,0,1,0,1,0
"2653","The Great Debaters",0,0,0,0,1,0,0,0,0,0,0
"2654","Drive",0,0,0,0,1,0,0,0,0,0,0
"2655","Confessions of a Teenage Drama Queen",0,0,0,1,0,1,0,1,0,0,0
"2656","The Object of My Affection",0,0,0,1,1,0,0,1,0,0,0
"2657","28 Weeks Later",0,0,0,0,1,0,1,0,0,0,1
"2658","When the Game Stands Tall",0,0,0,0,1,1,0,0,0,0,0
"2659","Because of Winn-Dixie",0,0,0,1,1,1,0,0,0,0,0
"2660","Love & Basketball",0,0,0,0,1,0,0,1,0,0,0
"2661","Grosse Pointe Blank",1,0,0,1,0,0,0,1,1,0,0
"2662","All About Steve",0,0,0,1,0,0,0,1,0,0,0
"2663","Book of Shadows: Blair Witch 2",0,0,1,0,0,0,1,0,1,1,0
"2664","The Craft",0,0,0,0,1,0,1,0,1,0,0
"2665","Match Point",0,0,0,0,1,0,0,1,1,0,0
"2666","Ramona and Beezus",0,0,0,1,0,1,0,0,0,1,0
"2667","The Remains of the Day",0,0,0,0,1,0,0,1,0,0,0
"2668","Boogie Nights",0,0,0,0,1,0,0,0,0,0,0
"2669","Nowhere to Run",1,0,0,0,1,0,0,1,1,0,0
"2670","Flicka",0,0,0,0,1,1,0,0,0,1,0
"2671","The Hills Have Eyes II",0,0,0,0,0,0,1,0,0,0,0
"2672","Urban Legends: Final Cut",0,0,1,0,0,0,1,0,1,0,0
"2673","Tuck Everlasting",0,0,0,0,1,1,0,1,0,0,0
"2674","The Marine",1,0,0,0,1,0,0,0,1,0,0
"2675","Keanu",1,0,0,1,0,0,0,0,0,0,0
"2676","Country Strong",0,0,0,0,1,0,0,0,0,0,0
"2677","Disturbing Behavior",0,0,1,0,0,0,1,0,1,0,1
"2678","The Place Beyond the Pines",0,0,0,0,1,0,0,0,1,0,0
"2679","The November Man",1,0,0,0,0,0,0,0,1,0,0
"2680","Eye of the Beholder",0,0,1,0,1,0,0,0,1,0,0
"2681","The Hurt Locker",0,0,0,0,1,0,0,0,1,0,0
"2682","Firestarter",1,0,0,0,0,0,1,0,1,0,1
"2683","Killing Them Softly",0,0,0,0,0,0,0,0,1,0,0
"2684","A Most Wanted Man",0,0,0,0,1,0,0,0,1,0,0
"2685","Freddy Got Fingered",0,0,0,1,0,0,0,0,0,0,0
"2686","The Pirates Who Don't Do Anything: A VeggieTales Movie",0,1,0,1,0,1,0,0,0,1,0
"2687","U2 3D",0,0,0,0,0,0,0,0,0,0,0
"2688","Highlander: Endgame",1,0,0,0,0,0,0,0,0,1,1
"2689","Idlewild",0,0,0,0,1,0,0,1,0,0,0
"2690","One Day",0,0,0,0,1,0,0,1,0,0,0
"2691","Whip It",0,0,0,0,1,0,0,0,0,0,0
"2692","Knockaround Guys",0,0,0,0,1,0,0,0,1,0,0
"2693","Confidence",0,0,0,0,0,0,0,0,1,0,0
"2694","The Muse",0,0,0,1,0,0,0,0,0,0,0
"2695","De-Lovely",0,0,0,0,1,0,0,0,0,0,0
"2696","New York Stories",0,0,0,1,1,0,0,1,0,0,0
"2697","Barney's Great Adventure",0,0,0,0,0,1,0,0,0,1,0
"2698","The Man with the Iron Fists",1,0,0,0,0,0,0,0,0,0,0
"2699","Home Fries",0,0,0,1,1,0,0,1,0,0,0
"2700","Here on Earth",0,0,0,0,1,0,0,1,0,0,0
"2701","Brazil",0,0,0,0,1,0,0,0,0,0,1
"2702","Raise Your Voice",0,0,0,0,0,1,0,1,0,0,0
"2703","The Dead Zone            ",0,0,1,0,1,0,0,0,0,0,1
"2704","The Big Lebowski",0,0,0,1,0,0,0,0,0,0,0
"2705","Black Snake Moan",0,0,0,0,1,0,0,0,0,0,0
"2706","Dark Blue",0,0,0,0,1,0,0,1,1,0,0
"2707","A Mighty Heart",0,0,0,0,1,0,0,0,1,0,0
"2708","Whatever It Takes",0,0,0,1,1,0,0,1,0,0,0
"2709","Boat Trip",0,0,0,1,0,0,0,0,0,0,0
"2710","The Importance of Being Earnest",0,0,0,1,1,0,0,1,0,0,0
"2711","The Love Letter",0,0,0,0,0,0,0,1,0,0,0
"2712","Hoot",0,0,0,1,0,1,0,0,0,1,0
"2713","In Bruges",0,0,0,1,1,0,0,0,0,0,0
"2714","Peeples",0,0,0,1,0,0,0,1,0,0,0
"2715","The Rocker",0,0,0,1,0,0,0,0,0,0,0
"2716","Post Grad",0,0,0,1,0,0,0,1,0,0,0
"2717","Promised Land",0,0,0,0,1,0,0,0,0,0,0
"2718","Whatever Works",0,0,0,1,0,0,0,1,0,0,0
"2719","The In Crowd",0,0,1,0,1,0,0,0,1,0,0
"2720","Three Burials",0,0,1,0,1,0,0,0,0,1,0
"2721","Jakob the Liar",0,0,0,0,1,0,0,0,0,0,0
"2722","Kiss Kiss Bang Bang",0,0,1,1,0,0,0,0,0,0,0
"2723","Idle Hands",0,0,0,1,0,0,1,0,1,0,0
"2724","Mulholland Drive",0,0,1,0,1,0,0,0,1,0,0
"2725","Blood and Chocolate",0,0,0,0,1,0,1,1,0,0,0
"2726","You Will Meet a Tall Dark Stranger",0,0,0,1,1,0,0,1,0,0,0
"2727","Never Let Me Go",0,0,0,0,1,0,0,1,0,0,1
"2728","The Company            ",0,0,0,0,1,0,0,0,1,0,0
"2729","Transsiberian",0,0,1,0,1,0,0,0,1,0,0
"2730","The Clan of the Cave Bear",0,0,0,0,1,0,0,0,0,1,0
"2731","Crazy in Alabama",0,0,0,1,1,0,0,0,0,0,0
"2732","Funny Games",0,0,0,0,1,0,1,0,1,0,0
"2733","Listening",0,0,0,0,1,0,0,0,1,0,1
"2734","Felicia's Journey",0,0,0,0,1,0,0,0,1,0,0
"2735","Metropolis",0,0,0,0,1,0,0,0,0,0,1
"2736","District B13",1,0,0,0,0,0,0,0,1,0,0
"2737","Things to Do in Denver When You're Dead",0,0,0,0,1,0,0,0,0,0,0
"2738","The Assassin",1,0,0,0,1,0,0,0,0,0,0
"2739","Buffalo Soldiers",0,0,0,1,1,0,0,0,1,0,0
"2740","The Return",0,0,1,0,1,0,0,0,1,0,0
"2741","Ong-bak 2",1,0,0,0,0,0,0,0,0,0,0
"2742","Centurion",1,0,0,0,1,0,0,0,1,1,0
"2743","Silent Trigger",1,0,0,0,1,0,0,0,1,0,0
"2744","The Midnight Meat Train",0,0,1,0,0,0,1,0,0,0,0
"2745","Winnie Mandela",0,0,0,0,1,0,0,0,0,0,0
"2746","The Son of No One",0,0,0,0,1,0,0,0,1,0,0
"2747","All the Queen's Men",1,0,0,1,1,0,0,0,0,0,0
"2748","The Good Night",0,0,0,1,1,0,0,1,0,0,0
"2749","Bathory: Countess of Blood",0,0,0,0,1,0,0,0,0,0,0
"2750","Khumba",0,1,0,0,0,1,0,0,0,1,0
"2751","Automata",1,0,0,0,0,0,0,0,1,0,1
"2752","Dungeons & Dragons: Wrath of the Dragon God",1,0,0,0,0,0,0,0,0,1,0
"2753","Chiamatemi Francesco - Il Papa della gente",0,0,0,0,0,0,0,0,0,0,0
"2754","Shinjuku Incident",1,0,0,0,1,0,0,0,1,0,0
"2755","Pandaemonium",0,0,0,0,1,0,0,0,0,0,0
"2756","Groundhog Day",0,0,0,1,0,0,0,1,0,0,0
"2757","Magic Mike XXL",0,0,0,1,1,0,0,0,0,0,0
"2758","Romeo + Juliet",0,0,0,0,1,0,0,1,0,0,0
"2759","Sarah's Key",0,0,0,0,1,0,0,0,0,0,0
"2760","Freedom",0,0,0,0,1,1,0,0,0,0,0
"2761","Unforgiven",0,0,0,0,1,0,0,0,0,0,0
"2762","Manderlay",0,0,0,0,1,0,0,0,0,0,0
"2763","Slumdog Millionaire",0,0,0,0,1,0,0,1,0,0,0
"2764","Fatal Attraction",0,0,0,0,1,0,0,1,1,0,0
"2765","Pretty Woman",0,0,0,1,0,0,0,1,0,0,0
"2766","Towering Inferno            ",0,0,0,1,0,0,0,0,0,0,0
"2767","Crocodile Dundee II",1,0,0,1,0,0,0,0,0,1,0
"2768","Broken Horses",1,0,1,0,1,0,0,0,1,0,0
"2769","Born on the Fourth of July",0,0,0,0,1,0,0,0,0,0,0
"2770","Cool Runnings",0,0,0,1,0,1,0,0,0,1,0
"2771","My Bloody Valentine",0,0,0,0,0,0,1,0,1,0,0
"2772","The Possession",0,0,0,0,0,0,1,0,1,0,0
"2773","First Blood",1,0,0,0,1,0,0,0,0,1,0
"2774","Stomp the Yard",0,0,0,0,1,0,0,1,0,0,0
"2775","The Spy Who Loved Me",1,0,0,0,0,0,0,0,1,1,1
"2776","Ghost Hunters            ",0,0,0,0,0,0,0,0,0,0,0
"2777","Urban Legend",0,0,1,0,0,0,1,0,1,0,0
"2778","Dangerous Liaisons",0,0,0,0,1,0,0,1,0,0,0
"2779","Good Deeds",0,0,0,1,1,0,0,1,0,0,0
"2780","White Fang",0,0,0,0,1,0,0,0,0,1,0
"2781","Superstar",0,0,0,1,0,0,0,1,0,0,0
"2782","The Iron Lady",0,0,0,0,1,0,0,0,0,0,0
"2783","Jonah: A VeggieTales Movie",0,1,0,1,1,1,0,0,0,1,0
"2784","Poetic Justice",0,0,0,0,1,0,0,1,0,0,0
"2785","All About the Benjamins",1,0,0,1,0,0,0,0,1,0,0
"2786","Vampire in Brooklyn",0,0,0,1,0,0,1,1,0,0,0
"2787","Exorcist II: The Heretic",0,0,0,0,0,0,1,0,0,0,0
"2788","An American Haunting",0,0,1,0,0,0,1,0,1,0,0
"2789","My Boss's Daughter",0,0,0,1,0,0,0,1,0,0,0
"2790","A Perfect Getaway",0,0,1,0,0,0,0,0,1,1,0
"2791","Our Family Wedding",0,0,0,1,0,0,0,1,0,0,0
"2792","Dead Man on Campus",0,0,0,1,0,0,0,0,0,0,0
"2793","Tea with Mussolini",0,0,0,1,1,0,0,0,0,0,0
"2794","Thinner",0,0,0,0,0,0,1,0,0,0,0
"2795","New York, New York",0,0,0,0,1,0,0,1,0,0,0
"2796","Crooklyn",0,0,0,1,1,0,0,0,0,0,0
"2797","I Think I Love My Wife",0,0,0,1,1,0,0,1,0,0,0
"2798","Jason X",1,0,0,0,0,0,1,0,1,0,1
"2799","Big Fat Liar",0,0,0,1,0,1,0,0,0,1,0
"2800","Bobby",0,0,0,0,1,0,0,0,0,0,0
"2801","Head Over Heels",0,0,1,1,0,0,0,1,0,0,0
"2802","Fun Size",0,0,0,1,0,0,0,0,0,1,0
"2803","The Diving Bell and the Butterfly",0,0,0,0,1,0,0,0,0,0,0
"2804","Little Children",0,0,0,0,1,0,0,1,0,0,0
"2805","Gossip",0,0,1,0,1,0,0,0,1,0,0
"2806","A Walk on the Moon",0,0,0,0,1,0,0,0,0,0,0
"2807","Catch a Fire",0,0,0,0,1,0,0,0,0,0,0
"2808","Soul Survivors",0,0,1,0,1,0,1,0,1,0,0
"2809","Jefferson in Paris",0,0,0,0,1,0,0,1,0,0,0
"2810","Easy Virtue",0,0,0,1,0,0,0,1,0,0,0
"2811","Caravans",1,0,0,0,0,0,0,0,0,1,0
"2812","Mr. Turner",0,0,0,0,1,0,0,0,0,0,0
"2813","Wild Grass",0,0,0,0,1,0,0,1,0,0,0
"2814","Amen.",0,0,0,0,1,0,0,0,0,0,0
"2815","Reign of Assassins",1,0,0,0,0,0,0,0,0,0,0
"2816","The Lucky Ones",0,0,0,1,1,0,0,0,0,0,0
"2817","Margaret",0,0,0,0,1,0,0,0,0,0,0
"2818","Stan Helsing",0,0,0,1,0,0,1,0,0,0,0
"2819","Flipped",0,0,0,1,1,0,0,1,0,0,0
"2820","Brokeback Mountain",0,0,0,0,1,0,0,1,0,0,0
"2821","Teenage Mutant Ninja Turtles",1,0,0,1,0,0,0,0,0,1,1
"2822","Clueless",0,0,0,1,0,0,0,1,0,0,0
"2823","Far from Heaven",0,0,0,0,1,0,0,1,0,0,0
"2824","Hot Tub Time Machine 2",0,0,0,1,0,0,0,0,0,0,1
"2825","Dekalog            ",0,0,0,0,1,0,0,0,0,0,0
"2826","Quills",0,0,0,0,1,0,0,0,0,0,0
"2827","Seven Psychopaths",0,0,0,1,0,0,0,0,0,0,0
"2828","The Caveman's Valentine",0,0,1,0,1,0,0,0,1,0,0
"2829","The Border            ",1,0,0,0,1,0,0,0,1,0,0
"2830","Downfall",0,0,0,0,1,0,0,0,0,0,0
"2831","The Sea Inside",0,0,0,0,1,0,0,1,0,0,0
"2832","Under the Skin",0,0,0,0,1,0,1,0,1,0,1
"2833","Good Morning, Vietnam",0,0,0,1,1,0,0,0,0,0,0
"2834","The Last Godfather",0,0,0,1,0,0,0,0,0,0,0
"2835","Justin Bieber: Never Say Never",0,0,0,0,0,0,0,0,0,0,0
"2836","Black Swan",0,0,0,0,1,0,0,0,1,0,0
"2837","RoboCop",1,0,0,0,0,0,0,0,1,0,1
"2838","The Godfather: Part II",0,0,0,0,1,0,0,0,0,0,0
"2839","Save the Last Dance",0,0,0,0,1,0,0,1,0,0,0
"2840","A Nightmare on Elm Street 4: The Dream Master",0,0,0,0,0,0,1,0,1,0,0
"2841","Miracles from Heaven",0,0,0,0,1,0,0,0,0,0,0
"2842","Dude, Where's My Car?",0,0,1,1,0,0,0,0,0,0,0
"2843","Young Guns",1,0,0,0,1,0,0,0,1,0,0
"2844","St. Vincent",0,0,0,1,1,0,0,0,0,0,0
"2845","About Last Night",0,0,0,1,0,0,0,1,0,0,0
"2846","10 Things I Hate About You",0,0,0,1,1,0,0,1,0,0,0
"2847","The New Guy",0,0,0,1,0,0,0,0,0,0,0
"2848","Loaded Weapon 1",1,0,0,1,0,0,0,0,0,0,0
"2849","The Shallows",0,0,0,0,1,0,1,0,1,0,0
"2850","The Butterfly Effect",0,0,0,0,0,0,0,0,1,0,1
"2851","Snow Day",0,0,0,1,0,1,0,0,0,1,0
"2852","This Christmas",0,0,0,1,1,0,0,1,0,0,0
"2853","Baby Geniuses",0,0,0,1,0,1,0,0,0,0,1
"2854","The Big Hit",1,0,0,1,0,0,0,0,1,0,0
"2855","Harriet the Spy",0,0,0,1,1,1,0,0,0,0,0
"2856","Child's Play 2",0,0,0,0,0,0,1,0,0,0,0
"2857","No Good Deed",0,0,0,0,0,0,0,0,1,0,0
"2858","The Mist",0,0,0,0,0,0,1,0,0,0,0
"2859","Ex Machina",0,0,1,0,1,0,0,0,1,0,1
"2860","Being John Malkovich",0,0,0,1,1,0,0,0,0,0,0
"2861","Two Can Play That Game",0,0,0,1,0,0,0,1,0,0,0
"2862","Earth to Echo",0,0,0,0,0,1,0,0,0,1,1
"2863","Crazy/Beautiful",0,0,0,0,1,0,0,1,0,0,0
"2864","Letters from Iwo Jima",0,0,0,0,1,0,0,0,0,0,0
"2865","The Astronaut Farmer",0,0,0,0,1,0,0,0,0,1,1
"2866","Woo",0,0,0,1,0,0,0,1,0,0,0
"2867","Room",0,0,0,0,1,0,0,0,0,0,0
"2868","Dirty Work",0,0,0,1,0,0,0,0,0,0,0
"2869","Serial Mom",0,0,0,1,0,0,0,0,1,0,0
"2870","Dick",0,0,0,1,0,0,0,0,0,0,0
"2871","Del 1 - Mí_n som hatar kvinnor            ",1,0,1,0,0,0,0,0,1,0,0
"2872","Light It Up",0,0,0,0,1,0,0,0,1,0,0
"2873","54",0,0,0,0,1,0,0,0,0,0,0
"2874","Bubble Boy",0,0,0,1,0,0,0,1,0,1,1
"2875","Birthday Girl",0,0,0,1,0,0,0,0,1,0,0
"2876","21 & Over",0,0,0,1,0,0,0,0,0,0,0
"2877","Paris, je t'aime",0,0,0,1,1,0,0,1,0,0,0
"2878","Resurrecting the Champ",0,0,0,0,1,0,0,0,0,0,0
"2879","Admission",0,0,0,1,1,0,0,1,0,0,0
"2880","The Widow of Saint-Pierre",0,0,0,0,1,0,0,1,0,0,0
"2881","Chloe",0,0,1,0,1,0,0,1,1,0,0
"2882","Faithful",0,0,0,1,1,0,0,0,0,0,0
"2883","Brothers",0,0,0,0,1,0,0,0,1,0,0
"2884","Find Me Guilty",0,0,0,1,1,0,0,0,0,0,0
"2885","The Perks of Being a Wallflower",0,0,0,0,1,0,0,1,0,0,0
"2886","Excessive Force",1,0,0,0,0,0,0,0,0,0,0
"2887","Infamous",0,0,0,0,1,0,0,0,0,0,0
"2888","The Claim",0,0,0,0,1,0,0,1,0,0,0
"2889","The Vatican Tapes",0,0,0,0,0,0,1,0,1,0,0
"2890","Attack the Block",1,0,0,1,0,0,0,0,1,0,1
"2891","In the Land of Blood and Honey",0,0,0,0,1,0,0,1,0,0,0
"2892","The Call",0,0,0,0,0,0,0,0,1,0,0
"2893","Operation Chromite",1,0,0,0,1,0,0,0,0,0,0
"2894","The Crocodile Hunter: Collision Course",1,0,0,1,0,1,0,0,0,1,0
"2895","I Love You Phillip Morris",0,0,0,1,1,0,0,1,0,0,0
"2896","Quest for Fire",0,0,0,0,1,0,0,0,0,1,0
"2897","Antwone Fisher",0,0,0,0,1,0,0,0,0,0,0
"2898","The Emperor's Club",0,0,0,0,1,0,0,0,0,0,0
"2899","True Romance",1,0,0,0,1,0,0,1,1,0,0
"2900","Womb",0,0,0,0,1,0,0,1,0,0,1
"2901","Glengarry Glen Ross",0,0,1,0,1,0,0,0,0,0,0
"2902","The Killer Inside Me",0,0,0,0,1,0,0,0,1,0,0
"2903","Cat People",0,0,0,0,0,0,1,0,1,0,0
"2904","Sorority Row",0,0,1,0,0,0,1,0,0,0,0
"2905","The Prisoner of Zenda",0,0,0,0,1,0,0,1,0,1,0
"2906","Lars and the Real Girl",0,0,0,1,1,0,0,1,0,0,0
"2907","The Boy in the Striped Pajamas",0,0,0,0,1,0,0,0,0,0,0
"2908","Dancer in the Dark",0,0,0,0,1,0,0,0,0,0,0
"2909","Oscar and Lucinda",0,0,0,0,1,0,0,1,0,0,0
"2910","The Funeral",0,0,0,0,1,0,0,0,0,0,0
"2911","Solitary Man",0,0,0,1,1,0,0,1,0,0,0
"2912","Machete",1,0,0,0,0,0,0,0,1,0,0
"2913","Casino Jack",0,0,0,1,1,0,0,0,0,0,0
"2914","The Land Before Time",0,1,0,0,0,1,0,0,0,1,0
"2915","Tae Guk Gi: The Brotherhood of War",1,0,0,0,1,0,0,0,0,0,0
"2916","The Perfect Game",0,0,0,1,1,1,0,0,0,0,0
"2917","The Exorcist",0,0,0,0,0,0,1,0,0,0,0
"2918","Jaws",0,0,0,0,1,0,0,0,1,1,0
"2919","American Pie",0,0,0,1,0,0,0,0,0,0,0
"2920","Ernest & Celestine",0,1,0,1,1,1,0,0,0,0,0
"2921","The Golden Child",1,0,1,1,0,0,0,0,0,1,0
"2922","Think Like a Man",0,0,0,1,0,0,0,1,0,0,0
"2923","Barbershop",0,0,0,1,1,0,0,0,0,0,0
"2924","Star Trek II: The Wrath of Khan",1,0,0,0,0,0,0,0,0,1,1
"2925","Ace Ventura: Pet Detective",0,0,0,1,0,0,0,0,0,0,0
"2926","WarGames",0,0,0,0,0,0,0,0,1,0,1
"2927","Witness",0,0,0,0,1,0,0,1,1,0,0
"2928","Act of Valor",1,0,0,0,1,0,0,0,1,1,0
"2929","Step Up",0,0,0,0,1,0,0,1,0,0,0
"2930","Beavis and Butt-Head Do America",0,1,0,1,0,0,0,0,0,1,0
"2931","Jackie Brown",0,0,0,0,0,0,0,0,1,0,0
"2932","Harold & Kumar Escape from Guantanamo Bay",0,0,0,1,0,0,0,0,0,1,0
"2933","Chronicle",0,0,0,0,1,0,0,0,1,0,1
"2934","Yentl",0,0,0,0,1,0,0,1,0,0,0
"2935","Time Bandits",0,0,0,1,0,0,0,0,0,1,1
"2936","Crossroads",0,0,0,1,1,0,0,0,0,0,0
"2937","Project X",0,0,0,1,0,0,0,0,0,0,0
"2938","Patton",0,0,0,0,1,0,0,0,0,0,0
"2939","One Hour Photo",0,0,0,0,1,0,0,0,1,0,0
"2940","Quarantine",0,0,0,0,0,0,1,0,1,0,1
"2941","The Eye",0,0,1,0,0,0,1,0,0,0,0
"2942","Johnson Family Vacation",0,0,0,1,0,0,0,0,0,0,0
"2943","How High",0,0,0,1,0,0,0,0,0,0,0
"2944","The Muppet Christmas Carol",0,0,0,1,1,1,0,0,0,0,0
"2945","Casino Royale",1,0,0,0,0,0,0,0,1,1,0
"2946","Frida",0,0,0,0,1,0,0,1,0,0,0
"2947","Katy Perry: Part of Me",0,0,0,0,0,0,0,0,0,0,0
"2948","The Fault in Our Stars",0,0,0,0,1,0,0,1,0,0,0
"2949","Rounders",0,0,0,0,1,0,0,0,0,0,0
"2950","Top Five",0,0,0,1,0,0,0,1,0,0,0
"2951","Prophecy",0,0,0,0,0,0,1,0,0,0,1
"2952","Stir of Echoes",0,0,1,0,0,0,1,0,1,0,0
"2953","Spartacus: War of the Damned            ",1,0,0,0,1,0,0,0,0,1,0
"2954","Philomena",0,0,0,0,1,0,0,0,0,0,0
"2955","The Upside of Anger",0,0,0,1,1,0,0,0,0,0,0
"2956","The Boys from Brazil",0,0,0,0,1,0,0,0,1,0,0
"2957","Aquamarine",0,0,0,1,0,1,0,1,0,0,0
"2958","Paper Towns",0,0,1,0,1,0,0,1,0,0,0
"2959","My Baby's Daddy",0,0,0,1,0,0,0,0,0,0,0
"2960","Nebraska",0,0,0,1,1,0,0,0,0,1,0
"2961","Tales from the Crypt: Demon Knight",1,0,0,0,0,0,1,0,1,0,0
"2962","Max Keeble's Big Move",0,0,0,1,0,1,0,0,0,0,0
"2963","Young Adult",0,0,0,1,1,0,0,0,0,0,0
"2964","Crank",1,0,0,0,0,0,0,0,1,0,0
"2965","How to Be a Player",0,0,0,1,0,0,0,0,0,0,0
"2966","Living Out Loud",0,0,0,1,1,0,0,1,0,0,0
"2967","Just Wright",0,0,0,1,0,0,0,1,0,0,0
"2968","Rachel Getting Married",0,0,0,0,1,0,0,1,0,0,0
"2969","The Postman Always Rings Twice",0,0,0,0,1,0,0,1,1,0,0
"2970","Girl with a Pearl Earring",0,0,0,0,1,0,0,1,0,0,0
"2971","Das Boot",0,0,0,0,1,0,0,0,1,1,0
"2972","The Alamo",0,0,0,0,1,0,0,0,0,0,0
"2973","Sorority Boys",0,0,0,1,0,0,0,0,0,0,0
"2974","About Time",0,0,0,0,1,0,0,1,0,0,0
"2975","House of Flying Daggers",1,0,0,0,1,0,0,1,0,1,0
"2976","Arbitrage",0,0,0,0,1,0,0,0,1,0,0
"2977","Project Almanac",0,0,0,0,0,0,0,0,1,0,1
"2978","Cadillac Records",0,0,0,0,1,0,0,0,0,0,0
"2979","Screwed",0,0,0,1,0,0,0,0,0,0,0
"2980","Fortress",1,0,0,0,0,0,0,0,1,0,1
"2981","For Your Consideration",0,0,0,1,0,0,0,0,0,0,0
"2982","Celebrity",0,0,0,1,1,0,0,0,0,0,0
"2983","Running with Scissors",0,0,0,1,1,0,0,0,0,0,0
"2984","From Justin to Kelly",0,0,0,1,0,0,0,1,0,0,0
"2985","Girl 6",0,0,0,1,1,0,0,0,0,0,0
"2986","In the Cut",0,0,1,0,0,0,0,0,1,0,0
"2987","Two Lovers",0,0,0,0,1,0,0,1,0,0,0
"2988","Last Orders",0,0,0,0,1,0,0,0,0,0,0
"2989","The Host",0,0,0,1,1,0,1,0,0,0,1
"2990","The Pursuit of D.B. Cooper",0,0,0,0,0,0,0,0,1,1,0
"2991","Ravenous",0,0,0,0,0,0,1,0,1,0,0
"2992","Charlie Bartlett",0,0,0,1,1,0,0,1,0,0,0
"2993","The Great Beauty",0,0,0,0,1,0,0,0,0,0,0
"2994","The Dangerous Lives of Altar Boys",0,0,0,1,1,0,0,0,0,0,0
"2995","Stoker",0,0,0,0,1,0,0,0,1,0,0
"2996","2046",0,0,0,0,1,0,0,1,0,0,1
"2997","Married Life",0,0,0,0,1,0,0,1,0,0,0
"2998","Duma",0,0,0,0,1,1,0,0,0,1,0
"2999","Ondine",0,0,1,0,1,0,0,1,0,0,0
"3000","Brother",0,0,0,0,1,0,0,0,1,0,0
"3001","Welcome to Collinwood",0,0,0,1,0,0,0,0,0,0,0
"3002","Critical Care",0,0,0,1,1,0,0,0,0,0,0
"3003","The Life Before Her Eyes",0,0,1,0,1,0,0,0,1,0,0
"3004","Darling Companion",0,0,0,1,1,0,0,1,0,0,0
"3005","Trade",0,0,0,0,1,0,0,0,1,0,0
"3006","Fateless",0,0,0,0,1,0,0,1,0,0,0
"3007","Breakfast of Champions",0,0,0,1,0,0,0,0,0,0,0
"3008","A Woman, a Gun and a Noodle Shop",0,0,0,1,1,0,0,0,0,0,0
"3009","Cypher",0,0,1,0,0,0,0,1,1,0,1
"3010","City of Life and Death",0,0,0,0,1,0,0,0,0,0,0
"3011","Home",0,1,0,1,0,1,0,0,0,1,1
"3012","Legend of Kung Fu Rabbit",1,1,0,1,0,1,0,0,0,1,0
"3013","Space Battleship Yamato",1,0,0,0,1,0,0,0,0,1,1
"3014","5 Days of War",1,0,0,0,1,0,0,0,0,0,0
"3015","Triangle",0,0,1,0,0,0,0,0,1,0,0
"3016","10 Days in a Madhouse",0,0,0,0,1,0,0,0,0,0,0
"3017","Heaven Is for Real",0,0,0,0,1,0,0,0,0,0,0
